cityid_ppn,city,state_code,country_code,remove tag
800046857,Los Gatos,CA,US,
800046858,Lucerne,CA,US,
800046859,Lynwood,CA,US,
800046860,Madera,CA,US,
800046861,Malibu,CA,US,
800046862,Mammoth Lakes,CA,US,
800046863,Manhattan Beach,CA,US,
800046864,Manteca,CA,US,
800046865,Marina,CA,US,
800046866,Marina del Rey,CA,US,
800046867,Mariposa,CA,US,
800046868,Martinez,CA,US,
800046869,Marysville,CA,US,
800046870,McKinleyville,CA,US,
800046871,Mendocino,CA,US,
800046872,Menlo Park,CA,US,
800046873,Merced,CA,US,
800046874,Middletown,CA,US,
800046875,Mill Valley,CA,US,
800046876,Millbrae,CA,US,
800046877,Milpitas,CA,US,
800046879,Mira Mesa,CA,US,
800046880,Mission Hills,CA,US,
800046881,Mission Viejo,CA,US,
800046882,Modesto,CA,US,
800046883,Mojave,CA,US,
800046884,Monrovia,CA,US,
800046885,Montara,CA,US,
800046886,Montclair,CA,US,
800046887,Monte Rio,CA,US,
800046888,Montebello,CA,US,
800046889,Monterey,CA,US,
800046890,Monterey Park,CA,US,
800046891,Moreno Valley,CA,US,
800046892,Morgan Hill,CA,US,
800046893,Morro Bay,CA,US,
800046894,Moss Beach,CA,US,
800046895,Mount Shasta,CA,US,
800046896,Mountain View,CA,US,
800046897,Napa,CA,US,
800046898,National City,CA,US,
800046899,Needles,CA,US,
800046900,Nevada City,CA,US,
800046901,Newark,CA,US,
800046902,Newbury Park,CA,US,
800046903,Newport Beach,CA,US,
800046904,Norco,CA,US,
800046905,North Highlands,CA,US,
800046906,Norwalk,CA,US,
800046907,Novato,CA,US,
800046908,Oak View,CA,US,
800046909,Oakdale,CA,US,
800046910,Oakhurst,CA,US,
800046911,Oakland,CA,US,
800046912,Oceano,CA,US,
800046913,Oceanside,CA,US,
800046914,Ojai,CA,US,
800046915,Ontario,CA,US,
800046916,Orange,CA,US,
800046917,Oroville,CA,US,
800046918,Oxnard,CA,US,
800046919,Pacific Grove,CA,US,
800046920,Pacifica,CA,US,
800046921,Palm Desert,CA,US,
800046922,Palm Springs,CA,US,
800046923,Palmdale,CA,US,
800046924,Palo Alto,CA,US,
800046925,Paradise,CA,US,
800046928,Pasadena,CA,US,
800046929,Paso Robles,CA,US,
800046930,Perris,CA,US,
800046931,Petaluma,CA,US,
800046932,Pico Rivera,CA,US,
800046933,Pilot Hill,CA,US,
800046936,Pinole,CA,US,
800046937,Pioneer,CA,US,
800046938,Pismo Beach,CA,US,
800046939,Pittsburg,CA,US,
800046940,Placentia,CA,US,
800046941,Placerville,CA,US,
800046942,Playa del Rey,CA,US,
800046943,Pleasant Hill,CA,US,
800046944,Pleasanton,CA,US,
800046945,Plymouth,CA,US,
800046946,Point Arena,CA,US,
800046947,Pollock Pines,CA,US,
800046948,Pomona,CA,US,
800046949,Port Hueneme,CA,US,
800046950,Porterville,CA,US,
800046952,Ramona,CA,US,
800046953,Rancho Bernardo,CA,US,
800046954,Rancho Cordova,CA,US,
800046955,Rancho Cucamonga,CA,US,
800046956,Rancho Mirage,CA,US,
800046957,Rancho Palos Verdes,CA,US,
800046958,Rancho Santa Fe,CA,US,
800046959,Red Bluff,CA,US,
800046960,Redding,CA,US,
800046961,Redlands,CA,US,
800046962,Redondo Beach,CA,US,
800046963,Redwood City,CA,US,
800046964,Reedley,CA,US,
800046965,Reseda,CA,US,
800046966,Rialto,CA,US,
800046967,Richmond,CA,US,
800046968,Ridgecrest,CA,US,
800046969,Ripon,CA,US,
800046970,Riverside,CA,US,
800046972,Rocklin,CA,US,
800046973,Rohnert Park,CA,US,
800046974,Rosemead,CA,US,
800046975,Roseville,CA,US,
800046976,Rowland Heights,CA,US,
800046977,Rubidoux,CA,US,
800046978,Running Springs,CA,US,
800046979,Rutherford,CA,US,
800046980,Sacramento,CA,US,
800046981,Saint Helena,CA,US,
800046983,Salinas,CA,US,
800046984,San Andreas,CA,US,
800046985,San Anselmo,CA,US,
800046986,San Bernardino,CA,US,
800046987,San Bruno,CA,US,
800046988,San Carlos,CA,US,
800046989,San Clemente,CA,US,
800046990,San Diego,CA,US,
800046991,San Dimas,CA,US,
800046992,San Francisco,CA,US,
800046993,San Gabriel,CA,US,
800046994,San Jose,CA,US,
800046995,San Juan Capistrano,CA,US,
800046996,San Leandro,CA,US,
800046997,San Luis Obispo,CA,US,
800046998,San Marcos,CA,US,
800046999,San Mateo,CA,US,
800047000,San Miguel,CA,US,
800047001,San Pablo,CA,US,
800047002,San Pedro,CA,US,
800047003,San Rafael,CA,US,
800047004,San Ramon,CA,US,
800047005,San Simeon,CA,US,
800047006,San Ysidro,CA,US,
800047007,Sanger,CA,US,
800047008,Santa Ana,CA,US,
800047009,Santa Barbara,CA,US,
800047010,Santa Clara,CA,US,
800047012,Santa Cruz,CA,US,
800047013,Santa Maria,CA,US,
800047014,Santa Monica,CA,US,
800047015,Santa Nella,CA,US,
800047016,Santa Paula,CA,US,
800047017,Santa Rosa,CA,US,
800047018,Santa Ynez,CA,US,
800047019,Santee,CA,US,
800047020,Saratoga,CA,US,
800047021,Sausalito,CA,US,
800047022,Seal Beach,CA,US,
800047023,Seaside,CA,US,
800047024,Sebastopol,CA,US,
800047025,Selma,CA,US,
800047026,Sequoia,CA,US,
800047028,Sherman Oaks,CA,US,
800047029,Simi Valley,CA,US,
800047030,Solana Beach,CA,US,
800047031,Solvang,CA,US,
800047032,Sonoma,CA,US,
800047033,Sonora,CA,US,
800047034,South El Monte,CA,US,
800047035,South Gate,CA,US,
800047036,South Lake Tahoe,CA,US,
800047038,South San Francisco,CA,US,
800047039,Stanton,CA,US,
800047040,Stockton,CA,US,
800047041,Studio City,CA,US,
800047042,Suisun City,CA,US,
800047043,Sunnyvale,CA,US,
800047044,Sunset Beach,CA,US,
800047047,Sylmar,CA,US,
800047048,Tahoe City,CA,US,
800047049,Tahoe Vista,CA,US,
800047050,Tarzana,CA,US,
800047051,Tehachapi,CA,US,
800047052,Temecula,CA,US,
800047053,Thousand Oaks,CA,US,
800047054,Three Rivers,CA,US,
800047055,Tiburon,CA,US,
800047056,Torrance,CA,US,
800047057,Tracy,CA,US,
800047058,Truckee,CA,US,
800047059,Tulare,CA,US,
800047060,Turlock,CA,US,
800047061,Twain Harte,CA,US,
800047062,Twentynine Palms,CA,US,
800047063,Twin Peaks,CA,US,
800047064,Ukiah,CA,US,
800047065,Union City,CA,US,
800047066,Universal City,CA,US,
800047067,Upland,CA,US,
800047068,Upper Forni,CA,US,
800047069,Upper Lake,CA,US,
800047070,Vacaville,CA,US,
800047071,Valencia,CA,US,
800047072,Vallejo,CA,US,
800047073,Van Nuys,CA,US,
800047074,Venice,CA,US,
800047075,Ventura,CA,US,
800047076,Victorville,CA,US,
800047077,Visalia,CA,US,
800047078,Vista,CA,US,
800047079,Walnut Creek,CA,US,
800047080,Watsonville,CA,US,
800047082,West Covina,CA,US,
800047083,West Sacramento,CA,US,
800047084,Westlake Village,CA,US,
800047086,Westminster,CA,US,
800047087,Westmorland,CA,US,
800047088,Whittier,CA,US,
800047089,Williams,CA,US,
800047090,Willits,CA,US,
800047091,Willows,CA,US,
800047092,Wilmington,CA,US,
800047093,Windsor,CA,US,
800047094,Wofford Heights,CA,US,
800047095,Woodland,CA,US,
800047096,Woodland Hills,CA,US,
800047097,Yorba Linda,CA,US,
800047098,Yosemite Village,CA,US,
800047099,Yountville,CA,US,
800047100,Yreka,CA,US,
800047101,Yuba City,CA,US,
800047102,Yucca Valley,CA,US,
800047103,Acres Green,CO,US,
800047104,Alamosa,CO,US,
800047105,Arvada,CO,US,
800047106,Aspen,CO,US,
800047107,Aurora,CO,US,
800047108,Avon,CO,US,
800047109,Basalt,CO,US,
800047110,Boulder,CO,US,
800047111,Breckenridge,CO,US,
800047112,Brighton,CO,US,
800047113,Broomfield,CO,US,
800047114,Buena Vista,CO,US,
800047115,Canon City,CO,US,
800047116,Castle Rock,CO,US,
800047118,Cedaredge,CO,US,
800047119,Centennial,CO,US,
800047120,Colorado Springs,CO,US,
800047121,Cortez,CO,US,
800047122,Craig,CO,US,
800047123,Crested Butte,CO,US,
800047124,Delta,CO,US,
800047125,Denver,CO,US,
800047128,Durango,CO,US,
800047129,Eagle,CO,US,
800047130,Edwards,CO,US,
800047131,Englewood,CO,US,
800047132,Estes Park,CO,US,
800047133,Evans,CO,US,
800047134,Evergreen,CO,US,
800047135,Fairplay,CO,US,
800047136,Florence,CO,US,
800047138,Fort Collins,CO,US,
800047139,Fraser,CO,US,
800047140,Frisco,CO,US,
800047141,Fruita,CO,US,
800047142,Georgetown,CO,US,
800047143,Glenwood Springs,CO,US,
800047144,Golden,CO,US,
800047146,Grand Junction,CO,US,
800047147,Grand Lake,CO,US,
800047148,Greeley,CO,US,
800047150,Gunnison,CO,US,
800047152,Highlands Ranch,CO,US,
800047156,La Junta,CO,US,
800047157,Lakewood,CO,US,
800047158,Lamar,CO,US,
800047159,Limon,CO,US,
800047161,Lone Tree,CO,US,
800047162,Longmont,CO,US,
800047163,Louisville,CO,US,
800047164,Loveland,CO,US,
800047165,Mancos,CO,US,
800047166,Manitou Springs,CO,US,
800047167,Meridian,CO,US,
800047168,Montrose,CO,US,
800047169,Monument,CO,US,
800047171,Mountain Village,CO,US,
800047173,Ouray,CO,US,
800047174,Pagosa Springs,CO,US,
800047175,Parachute,CO,US,
800047176,Parker,CO,US,
800047177,Pueblo,CO,US,
800047178,Rifle,CO,US,
800047179,Salida,CO,US,
800047180,Silt,CO,US,
800047181,Silverthorne,CO,US,
800047182,Snowmass Village,CO,US,
800047183,South Fork,CO,US,
800047184,Steamboat Springs,CO,US,
800047185,Sterling,CO,US,
800047186,Telluride,CO,US,
800047187,Thornton,CO,US,
800047188,Trinidad,CO,US,
800047189,Vail,CO,US,
800047190,Westminster,CO,US,
800047191,Wheat Ridge,CO,US,
800047193,Ashford,CT,US,
800047194,Avon,CT,US,
800047196,Bethel,CT,US,
800047197,Branford,CT,US,
800047198,Bridgeport,CT,US,
800047200,Chaplin,CT,US,
800047201,Cheshire,CT,US,
800047202,Colebrook,CT,US,
800047203,Cromwell,CT,US,
800047204,Danbury,CT,US,
800047205,East Hartford,CT,US,
800047206,Enfield,CT,US,
800047207,Fairfield,CT,US,
800047208,Farmington,CT,US,
800047209,Glastonbury,CT,US,
800047210,Greenwich,CT,US,
800047211,Groton,CT,US,
800047212,Guilford,CT,US,
800047213,Hamden,CT,US,
800047215,Litchfield,CT,US,
800047216,Manchester,CT,US,
800047217,Meriden,CT,US,
800047218,Middlefield,CT,US,
800047219,Milford,CT,US,
800047220,Moosup,CT,US,
800047221,Morris,CT,US,
800047222,Mystic,CT,US,
800047223,New Haven,CT,US,
800047224,New London,CT,US,
800047225,New Milford,CT,US,
800047226,Niantic,CT,US,
800047227,North Haven,CT,US,
800047228,North Stonington,CT,US,
800047229,Norwalk,CT,US,
800047230,Norwich,CT,US,
800047231,Old Greenwich,CT,US,
800047232,Old Saybrook,CT,US,
800047233,Orange,CT,US,
800047234,Pawcatuck,CT,US,
800047235,Plainfield,CT,US,
800047236,Plainville,CT,US,
800047237,Poquetanuck,CT,US,
800047239,Ridgefield,CT,US,
800047240,Rocky Hill,CT,US,
800047241,Shelton,CT,US,
800047242,Simsbury,CT,US,
800047243,Southbury,CT,US,
800047244,Southington,CT,US,
800047245,Stamford,CT,US,
800047246,Stonington,CT,US,
800047247,Stratford,CT,US,
800047249,Torrington,CT,US,
800047250,Trumbull,CT,US,
800047252,Wallingford,CT,US,
800047253,Waterbury,CT,US,
800047254,West Haven,CT,US,
800047255,Wethersfield,CT,US,
800047256,Windsor,CT,US,
800047257,Windsor Locks,CT,US,
800047258,Wolcott,CT,US,
800047259,Woodbury,CT,US,
800047260,Bear,DE,US,
800047262,Christiana,DE,US,
800047263,Claymont,DE,US,
800047264,Dewey Beach,DE,US,
800047265,Dover,DE,US,
800047266,Fenwick Island,MD,US,
800047267,Harrington,DE,US,
800047268,Middletown,DE,US,
800047269,Milford,DE,US,
800047270,New Castle,DE,US,
800047271,Newark,DE,US,
800047273,Rehoboth Beach,DE,US,
800047274,Seaford,DE,US,
800047275,Talleyville,DE,US,
800047276,Wilmington,DE,US,
800047278,Takoma Park,MD,US,
800047280,Alachua,FL,US,
800047281,Altamonte Springs,FL,US,
800047282,Amelia Island,FL,US,
800047283,Apopka,FL,US,
800047284,Arcadia,FL,US,
800047286,Auburndale,FL,US,
800047287,Aventura,FL,US,
800047288,Baldwin,FL,US,
800047289,Bartow,FL,US,
800047290,Bayonet Point,,US,
800047291,Boca Raton,FL,US,
800047293,Bonita Springs,FL,US,
800047294,Boynton Beach,FL,US,
800047295,Bradenton,FL,US,
800047296,Bradenton Beach,FL,US,
800047297,Brandon,FL,US,
800047298,Branford,FL,US,
800047299,Brooksville,FL,US,
800047300,Bushnell,FL,US,
800047301,Cape Canaveral,FL,US,
800047302,Cape Coral,FL,US,
800047303,Captiva,FL,US,
800047304,Cassadaga,FL,US,
800047305,Cedar Key,FL,US,
800047308,Chipley,FL,US,
800047309,Clearwater,FL,US,
800047310,Clearwater Beach,FL,US,
800047311,Clermont,FL,US,
800047312,Clewiston,FL,US,
800047313,Cocoa,FL,US,
800047314,Cocoa Beach,FL,US,
800047316,Coral Springs,FL,US,
800047317,Crawfordville,FL,US,
800047318,Crestview,FL,US,
800047319,Crystal River,FL,US,
800047320,Dade City,FL,US,
800047321,Dania Beach,FL,US,
800047323,Davenport,FL,US,
800047324,Davie,FL,US,
800047325,Daytona Beach,FL,US,
800047327,DeFuniak Springs,FL,US,
800047329,DeBary,FL,US,
800047330,Deerfield Beach,FL,US,
800047331,Delray Beach,FL,US,
800047333,Destin,FL,US,
800047335,Doral,FL,US,
800047336,Duck Key,,US,
800047337,Dunedin,FL,US,
800047339,Ellenton,FL,US,
800047340,Englewood,FL,US,
800047341,Estero,FL,US,
800047342,Everglades City,FL,US,
800047344,Fernandina Beach,FL,US,
800047346,Flagler Beach,FL,US,
800047348,Fort Lauderdale,FL,US,
800047349,Fort Myers,FL,US,
800047350,Fort Myers Beach,FL,US,
800047351,Fort Pierce,FL,US,
800047352,Fort Walton Beach,FL,US,
800047354,Gainesville,FL,US,
800047357,Green Cove Springs,FL,US,
800047358,Greenacres City,FL,US,
800047359,Gulf Resort Beach,FL,US,
800047361,Haines City,FL,US,
800047362,Hallandale Beach,FL,US,
800047363,Heathrow,FL,US,
800047364,Hialeah,FL,US,
800047365,Hialeah Gardens,FL,US,
800047366,High Springs,FL,US,
800047368,Hillsboro Beach,FL,US,
800047369,Holiday,FL,US,
800047371,Hollywood,FL,US,
800047372,Holmes Beach,FL,US,
800047373,Homestead,FL,US,
800047374,Homosassa,FL,US,
800047375,Immokalee,FL,US,
800047377,Indian Rocks Beach,FL,US,
800047379,Islamorada,FL,US,
800047380,Jacksonville,FL,US,
800047381,Jacksonville Beach,FL,US,
800047382,Jensen Beach,FL,US,
800047384,North Palm Beach,FL,US,
800047385,Jupiter,FL,US,
800047386,Kendall,FL,US,
800047387,Key Largo,FL,US,
800047388,Key West,FL,US,
800047389,Kissimmee,FL,US,
800047390,Lady Lake,FL,US,
800047391,Laguna Beach,,US,
800047393,Lake City,FL,US,
800047394,Lake Mary,FL,US,
800047395,Lake Placid,FL,US,
800047396,Lake Wales,FL,US,
800047397,Lake Worth,FL,US,
800047398,Lakeland,FL,US,
800047400,Largo,FL,US,
800047401,Lauderdale by the Sea,FL,US,
800047402,Layton,FL,US,
800047403,Lecanto,FL,US,
800047404,Leesburg,FL,US,
800047405,Lehigh Acres,FL,US,
800047406,Live Oak,FL,US,
800047407,Longboat Key,FL,US,
800047408,Lutz,FL,US,
800047409,Madeira Beach,FL,US,
800047410,Madison,FL,US,
800047411,Maitland,FL,US,
800047413,Marathon,FL,US,
800047414,Marianna,FL,US,
800047415,Mary Esther,FL,US,
800047416,Matlacha,FL,US,
800047417,Melbourne,FL,US,
800047418,Miami,FL,US,
800047419,Miami Beach,FL,US,
800047420,Miami Gardens,FL,US,
800047423,Midway,FL,US,
800047424,Milton,FL,US,
800047426,Miramar Beach,FL,US,
800047427,Mount Dora,FL,US,
800047428,Mulberry,FL,US,
800047429,Naples,FL,US,
800047430,Naples Park,FL,US,
800047432,Navarre,FL,US,
800047433,Neptune Beach,FL,US,
800047434,New Port Richey,FL,US,
800047435,New Smyrna Beach,FL,US,
800047436,Niceville,FL,US,
800047438,North Miami,FL,US,
800047440,North Port,FL,US,
800047442,Ocala,FL,US,
800047443,Ocoee,FL,US,
800047444,Okeechobee,FL,US,
800047445,Oldsmar,FL,US,
800047446,Orange City,FL,US,
800047447,Orange Park,FL,US,
800047448,Orlando,FL,US,
800047449,Ormond Beach,FL,US,
800047450,Palatka,FL,US,
800047451,Palm Bay,FL,US,
800047452,Palm Beach,FL,US,
800047453,Palm Beach Gardens,FL,US,
800047454,Palm Beach Shores,FL,US,
800047455,Palm Coast,FL,US,
800047456,Palm Harbor,FL,US,
800047457,Panama City,FL,US,
800047458,Panama City Beach,FL,US,
800047461,Pensacola,FL,US,
800047463,Perdido Key,FL,US,
800047464,Perry,FL,US,
800047466,Pinellas Park,FL,US,
800047467,Plant City,FL,US,
800047469,Pompano Beach,FL,US,
800047470,Ponte Vedra Beach,FL,US,
800047471,Port Charlotte,FL,US,
800047473,Port Orange,FL,US,
800047474,Port Richey,FL,US,
800047475,Port Saint Lucie,FL,US,
800047476,Punta Gorda,FL,US,
800047478,Quincy,FL,US,
800047480,Redington Shores,FL,US,
800047481,Ridge Manor,FL,US,
800047483,Riviera Beach,FL,US,
800047485,Royal Palm Beach,FL,US,
800047486,Ruskin,FL,US,
800047487,Safety Harbor,FL,US,
800047488,Saint Augustine,FL,US,
800047490,Saint Cloud,FL,US,
800047491,St Pete Beach,FL,US,
800047492,St Petersburg,FL,US,
800047493,Sanford,FL,US,
800047494,Sanibel,FL,US,
800047495,Santa Rosa Beach,FL,US,
800047496,Sarasota,FL,US,
800047498,Sebastian,FL,US,
800047499,Sebring,FL,US,
800047500,Seffner,FL,US,
800047501,Shalimar,FL,US,
800047503,Silver Springs,FL,US,
800047507,South Ponte Vedra Beach,FL,US,
800047508,Spring Hill,FL,US,
800047510,Stuart,FL,US,
800047511,Summerland Key,FL,US,
800047513,Sunnyside,,US,
800047514,Sunrise,FL,US,
800047516,Tallahassee,FL,US,
800047517,Tamarac,FL,US,
800047518,Tampa,FL,US,
800047519,Tarpon Springs,FL,US,
800047520,Tavares,FL,US,
800047521,Tavernier,FL,US,
800047524,Titusville,FL,US,
800047526,Upper Grand Lagoon,,US,
800047527,Venice,FL,US,
800047528,Vero Beach,FL,US,
800047530,Waverly,FL,US,
800047531,Weeki Wachee,FL,US,
800047532,Wellington,FL,US,
800047533,Wesley Chapel,FL,US,
800047534,West Palm Beach,FL,US,
800047537,Wildwood,FL,US,
800047540,Winter Garden,FL,US,
800047541,Winter Haven,FL,US,
800047542,Yulee,FL,US,
800047543,Zephyrhills,FL,US,
800047544,Acworth,GA,US,
800047545,Adairsville,GA,US,
800047546,Adel,GA,US,
800047547,Albany,GA,US,
800047548,Alma,GA,US,
800047549,Alpharetta,GA,US,
800047550,Americus,GA,US,
800047551,Ashburn,GA,US,
800047552,Athens,GA,US,
800047553,Atlanta,GA,US,
800047555,Augusta,GA,US,
800047556,Austell,GA,US,
800047557,Bainbridge,GA,US,
800047558,Baxley,GA,US,
800047559,Belair,GA,US,
800047561,Blairsville,GA,US,
800047562,Blakely,GA,US,
800047563,Blue Ridge,GA,US,
800047564,Bogart,GA,US,
800047565,Braselton,GA,US,
800047566,Bremen,GA,US,
800047567,Brunswick,GA,US,
800047568,Buford,GA,US,
800047569,Byron,GA,US,
800047570,Cairo,GA,US,
800047571,Calhoun,GA,US,
800047572,Camilla,GA,US,
800047573,Canton,GA,US,
800047574,Carrollton,GA,US,
800047575,Cartersville,GA,US,
800047576,Cedartown,GA,US,
800047579,Clayton,GA,US,
800047581,Columbus,GA,US,
800047582,Commerce,GA,US,
800047583,Conley,GA,US,
800047584,Conyers,GA,US,
800047585,Cordele,GA,US,
800047586,Cornelia,GA,US,
800047587,Covington,GA,US,
800047588,Cumming,GA,US,
800047589,Dahlonega,GA,US,
800047590,Dalton,GA,US,
800047591,Darien,GA,US,
800047592,Dawson,GA,US,
800047593,Dawsonville,GA,US,
800047594,Decatur,GA,US,
800047595,Dillard,GA,US,
800047596,Donalsonville,GA,US,
800047597,Douglas,GA,US,
800047598,Douglasville,GA,US,
800047599,Dublin,GA,US,
800047600,Duluth,GA,US,
800047602,Fairburn,GA,US,
800047603,Fayetteville,GA,US,
800047605,Flowery Branch,GA,US,
800047606,Forest Park,GA,US,
800047607,Forsyth,GA,US,
800047608,Fort Oglethorpe,GA,US,
800047609,Fort Valley,GA,US,
800047610,Gainesville,GA,US,
800047611,Glennville,GA,US,
800047613,Greensboro,GA,US,
800047614,Griffin,GA,US,
800047615,Grovetown,GA,US,
800047617,Hawkinsville,GA,US,
800047618,Hazlehurst,GA,US,
800047619,Helen,GA,US,
800047620,Hinesville,GA,US,
800047621,Hogansville,GA,US,
800047622,Jackson,GA,US,
800047623,Jasper,GA,US,
800047625,Jesup,GA,US,
800047626,Jonesboro,GA,US,
800047627,Kennesaw,GA,US,
800047628,Kingsland,GA,US,
800047629,La Grange,GA,US,
800047630,LaFayette,GA,US,
800047631,Lake Park,GA,US,
800047632,Lavonia,GA,US,
800047633,Lawrenceville,GA,US,
800047634,Lenox,GA,US,
800047635,Lithia Springs,GA,US,
800047636,Lithonia,GA,US,
800047637,Locust Grove,GA,US,
800047638,Mableton,GA,US,
800047639,Macon,GA,US,
800047640,Madison,GA,US,
800047641,Marietta,GA,US,
800047642,McDonough,GA,US,
800047645,Metter,GA,US,
800047646,Milledgeville,GA,US,
800047647,Monroe,GA,US,
800047648,Morrow,GA,US,
800047649,Newnan,GA,US,
800047650,Newport,RI,US,
800047651,Norcross,GA,US,
800047652,Peachtree City,GA,US,
800047653,Perry,GA,US,
800047654,Pine Mountain,GA,US,
800047655,Pooler,GA,US,
800047657,Powder Springs,GA,US,
800047658,Richmond Hill,GA,US,
800047659,Rincon,GA,US,
800047660,Ringgold,GA,US,
800047662,Rome,GA,US,
800047663,Roswell,GA,US,
800047664,Saint Marys,GA,US,
800047665,Saint Simons Island,GA,US,
800047666,Sandersville,GA,US,
800047667,Savannah,GA,US,
800047669,Smyrna,GA,US,
800047671,Statesboro,GA,US,
800047672,Stockbridge,GA,US,
800047673,Stone Mountain,GA,US,
800047674,Suwanee,GA,US,
800047675,Swainsboro,GA,US,
800047676,Sylvania,GA,US,
800047677,Thomaston,GA,US,
800047678,Thomasville,GA,US,
800047679,Thomson,GA,US,
800047680,Tifton,GA,US,
800047681,Tucker,GA,US,
800047682,Tybee Island,GA,US,
800047683,Union City,GA,US,
800047684,Valdosta,GA,US,
800047685,Vidalia,GA,US,
800047686,Villa Rica,GA,US,
800047687,Warner Robins,GA,US,
800047688,Washington,GA,US,
800047689,Waycross,GA,US,
800047692,White,GA,US,
800047693,Woodstock,GA,US,
800047694,Captain Cook,HI,US,
800047696,Hakalau,,US,
800047697,Haleiwa,HI,US,
800047698,Hanalei,HI,US,
800047699,Hauula,HI,US,
800047700,Hilo,HI,US,
800047701,Holualoa,HI,US,
800047703,Honolulu,HI,US,
800047704,Kahana,HI,US,
800047705,Kahuku,HI,US,
800047706,Kahului,HI,US,
800047707,Kailua Kona,HI,US,
800047708,Kaneohe,HI,US,
800047709,Kapaa,HI,US,
800047710,Kapalua,HI,US,
800047711,Kaunakakai,HI,US,
800047712,Keaau,HI,US,
800047713,Kihei,HI,US,
800047714,Kilauea,HI,US,
800047715,Koloa,HI,US,
800047716,Lahaina,HI,US,
800047717,Laie,HI,US,
800047718,Lanai City,HI,US,
800047719,Lihue,HI,US,
800047720,Maalaea,HI,US,
800047723,Maunaloa,HI,US,
800047724,Naalehu,HI,US,
800047725,Pahoa,HI,US,
800047726,Paia,HI,US,
800047727,Pepeekeo,HI,US,
800047729,Princeville,HI,US,
800047734,Pupukea,HI,US,
800047735,Volcano,HI,US,
800047736,Waikoloa,HI,US,
800047737,Waikoloa Village,HI,US,
800047738,Wailua,,US,
800047740,Blackfoot,ID,US,
800047741,Blanchard,ID,US,
800047742,Boise,ID,US,
800047743,Bonners Ferry,ID,US,
800047744,Buhl,ID,US,
800047745,Burley,ID,US,
800047746,Cascade,ID,US,
800047747,Coeur d'Alene,ID,US,
800047748,Crouch,ID,US,
800047749,Donnelly,,US,
800047750,Driggs,ID,US,
800047751,Garden Valley,ID,US,
800047752,Grand View,ID,US,
800047753,Homedale,ID,US,
800047754,Idaho Falls,ID,US,
800047755,Island Park,ID,US,
800047756,Kellogg,ID,US,
800047757,Ketchum,ID,US,
800047758,Lewiston,ID,US,
800047759,McCall,ID,US,
800047760,Meridian,ID,US,
800047761,Moscow,ID,US,
800047762,Mountain Home,ID,US,
800047763,Nampa,ID,US,
800047764,Pocatello,ID,US,
800047765,Ponderay,ID,US,
800047766,Post Falls,ID,US,
800047767,Rexburg,ID,US,
800047768,Sagle,ID,US,
800047769,Saint Anthony,ID,US,
800047770,Saint Maries,ID,US,
800047771,Sandpoint,ID,US,
800047773,Swan Valley,ID,US,
800047775,Twin Falls,ID,US,
800047776,Victor,ID,US,
800047777,Addison,IL,US,
800047778,Algonquin,IL,US,
800047780,Alton,IL,US,
800047781,Annawan,IL,US,
800047782,Antioch,IL,US,
800047783,Arlington Heights,IL,US,
800047784,Aurora,IL,US,
800047785,Barrington,IL,US,
800047786,Bedford Park,IL,US,
800047787,Belvidere,IL,US,
800047788,Bensenville,IL,US,
800047789,Benton,IL,US,
800047790,Bloomingdale,IL,US,
800047791,Bloomington,IL,US,
800047792,Bolingbrook,IL,US,
800047793,Bourbonnais,IL,US,
800047794,Bridgeview,IL,US,
800047795,Brookfield,IL,US,
800047796,Burbank,IL,US,
800047797,Burr Ridge,IL,US,
800047798,Calumet City,IL,US,
